model_family,architecture,seed,lambda_shortfall,T,rho_scale,split,model_name,n,rmse_vs_realised,rmse_vs_true,mae_vs_true,bias_vs_true,mean_regret,median_regret,mean_regret_vs_bayes,mean_regret_irreducible,mean_utility,shortfall_bind_share
blackbox,mlp,46,10.0,500,0.5,main,blackbox_mlp,150,,,,,0.0212762405276509,0.0177161848228697,0.0174377670956885,0.0038384734319624,1.0805230947532452,0.0133333333333333
dfl,linear,46,10.0,500,0.5,main,dfl_linear,150,0.0045612692544622,0.0030327570231302,0.0024779060239024,0.0024004777965216,0.0189699963939719,0.0158725386177671,0.0151315229620094,0.0038384734319624,1.082829338886924,0.02
dfl,linear,45,10.0,1000,0.03,main,dfl_linear,300,0.0061252558438151,0.0059698404244635,0.004358478475615,0.0042868994394039,0.0177065770678892,0.0111754131541169,0.017121610779239,0.0005849662886501,1.0704797529239594,0.0266666666666666
dfl,mlp,46,10.0,500,0.5,main,dfl_mlp,150,0.0041327344177332,0.0028082097712828,0.0026048461374068,0.0024686778180381,0.0200165360359373,0.0187727594958033,0.0161780626039748,0.0038384734319624,1.0817827992449585,0.0133333333333333
dfl,mlp,45,10.0,1000,0.03,main,dfl_mlp,300,0.0039345028660975,0.0037825031981533,0.0032793083716134,0.0032479395685128,0.0113971409455512,0.0095055609294886,0.010812174656901,0.0005849662886501,1.0767891890462973,0.0133333333333333
pto,linear,46,10.0,150,0.03,main,linear,45,0.0028863397426342,0.0028888797496271,0.0023360855890201,1.0659374630730272e-05,0.30500899080472,0.0119456856771711,0.3044390400453973,0.0005699507593226,0.7756322818389338,0.4222222222222222
pto,mlp,46,10.0,150,0.03,main,mlp,45,0.0022359021760421,0.0020407766035132,0.0014606313419653,-0.0004730979066312,0.2303485944311899,0.005687637137121,0.2297786436718673,0.0005699507593226,0.8502926782124641,0.4222222222222222
pto,persistence,46,10.0,150,0.03,main,persistence,45,0.0022288391620301,0.0020678071643534,0.0016730462543671,-8.370548720998544e-05,0.2707750906268419,0.0122597964872488,0.2702051398675193,0.0005699507593226,0.8098661820168123,0.4888888888888889
pto,persistence_ma4,46,10.0,150,0.03,main,persistence_ma4,45,0.0025154661994308,0.0024716882254784,0.0019561411276603,-0.000230787389107,0.2858271979605002,0.0087728157616557,0.2852572472011776,0.0005699507593226,0.7948140746831538,0.4444444444444444
blackbox,linear,46,10.0,150,0.03,main,blackbox_linear,45,,,,,0.0959565268466741,0.0095643556499451,0.0953865760873514,0.0005699507593226,0.98468474579698,0.2
blackbox,mlp,46,10.0,150,0.03,main,blackbox_mlp,45,,,,,0.1250945397735688,0.0123363048394369,0.1245245890142461,0.0005699507593226,0.9555467328700854,0.1777777777777777
dfl,linear,46,10.0,150,0.03,main,dfl_linear,45,0.0068014250225525,0.0068648151584939,0.0049882336901435,0.004334696987357,0.0790279013920173,0.0110774102573807,0.0784579506326946,0.0005699507593226,1.0016133712516369,0.1333333333333333
dfl,mlp,46,10.0,150,0.03,main,dfl_mlp,45,0.003634800281182,0.0036493884044485,0.0032506188460782,0.0025234468614711,0.0700574515137447,0.0107292364933209,0.069487500754422,0.0005699507593226,1.0105838211299094,0.1555555555555555
pto,linear,46,10.0,300,0.03,main,linear,90,0.0024020578034482,0.0019032966209708,0.0014792035694135,-0.00044608315974,0.2165129140514716,0.0508594998910382,0.2157312954419236,0.0007816186095479,0.8616401090451599,0.5555555555555556
pto,mlp,46,10.0,300,0.03,main,mlp,90,0.0021174901870021,0.0015519896651775,0.0011862503192901,-0.0004636419482068,0.1701626197742497,0.0182996163679491,0.1693810011647017,0.0007816186095479,0.9079904033223818,0.5
pto,persistence,46,10.0,300,0.03,main,persistence,90,0.0023956618298454,0.0018289226404105,0.0013216725315066,-0.0001730020463605,0.2026670545250845,0.0075727960463571,0.2018854359155365,0.0007816186095479,0.875485968571547,0.4777777777777778
pto,persistence_ma4,46,10.0,300,0.03,main,persistence_ma4,90,0.0024908705018244,0.0018319413567507,0.0014742996102987,-0.0001149942726728,0.1746002433507126,0.0071978079820625,0.1738186247411647,0.0007816186095479,0.9035527797459189,0.4222222222222222
blackbox,linear,46,10.0,300,0.03,main,blackbox_linear,90,,,,,0.0154597425462544,0.0084336488788269,0.0146781239367065,0.0007816186095479,1.062693280550377,0.0666666666666666
blackbox,mlp,46,10.0,300,0.03,main,blackbox_mlp,90,,,,,0.0099559177076257,0.0097022149286671,0.0091742990980778,0.0007816186095479,1.0681971053890058,0.0111111111111111
dfl,linear,46,10.0,300,0.03,main,dfl_linear,90,0.0066981092211891,0.0062653767135691,0.00468881451397,0.0045942308085913,0.014695379826193,0.0082999671060779,0.0139137612166451,0.0007816186095479,1.0634576432704383,0.0333333333333333
dfl,mlp,46,10.0,300,0.03,main,dfl_mlp,90,0.0058678584708417,0.005384043540386,0.0045046590509551,0.0044713247411827,0.0107708755271892,0.0081279417008616,0.0099892569176413,0.0007816186095479,1.0673821475694425,0.0222222222222222
pto,linear,46,10.0,1000,0.03,main,linear,300,0.0010136549117842,0.0008130464299839,0.0005671614202759,0.0001307822328776,0.0978627921819486,0.00629966669596,0.0973782636061374,0.0004845285758111,1.007584479761656,0.24
pto,mlp,46,10.0,1000,0.03,main,mlp,300,0.0010647413493456,0.0008286133256883,0.0005344773651498,6.616802714003284e-05,0.1265623984203226,0.0060369595427323,0.1260778698445115,0.0004845285758111,0.9788848735232816,0.3433333333333333
pto,persistence,46,10.0,1000,0.03,main,persistence,300,0.0012159022464858,0.0010263992146434,0.0006647079616201,-2.6740971181206708e-05,0.2683619481046,0.0265534765630659,0.2678774195287888,0.0004845285758111,0.8370853238390045,0.5266666666666666
pto,persistence_ma4,46,10.0,1000,0.03,main,persistence_ma4,300,0.00104215933107,0.0008401283792987,0.0005755466544908,-2.3181532094065593e-05,0.195396505392266,0.0135763911010311,0.1949119768164549,0.0004845285758111,0.9100507665513384,0.5
blackbox,linear,46,10.0,1000,0.03,main,blackbox_linear,300,,,,,0.0145961567708187,0.0147566014457928,0.0141116281950075,0.0004845285758111,1.0908511151727858,0.0133333333333333
blackbox,mlp,46,10.0,1000,0.03,main,blackbox_mlp,300,,,,,0.0141901764645936,0.0137150216593787,0.0137056478887825,0.0004845285758111,1.0912570954790108,0.0033333333333333
dfl,linear,46,10.0,1000,0.03,main,dfl_linear,300,0.0033226067901998,0.0032085643456746,0.0028106014429589,0.0027797132761001,0.0189975301594991,0.0159663761096183,0.018513001583688,0.0004845285758111,1.0864497417841052,0.01
dfl,mlp,46,10.0,1000,0.03,main,dfl_mlp,300,0.0029027665127688,0.0027850166626787,0.0024291300869533,0.0024230160316469,0.0143398853020141,0.0139690552488829,0.013855356726203,0.0004845285758111,1.0911073866415903,0.0033333333333333
pto,linear,42,10.0,500,1.0,main,linear,150,0.0058536883754523,0.0018292117036856,0.0012769260746773,-0.0004243924774283,0.0888004019067537,0.0096641735145468,0.0823385597831376,0.006461842123616,1.0063508615931522,0.22
pto,mlp,42,10.0,500,1.0,main,mlp,150,0.0058242984455751,0.0018118588104523,0.0012290288740908,-0.0003013956934578,0.0729017762501825,0.0086740369022053,0.0664399341265664,0.006461842123616,1.0222494872497236,0.14
pto,persistence,42,10.0,500,1.0,main,persistence,150,0.0080509040571156,0.0057988030339112,0.003591916661264,-0.0004755559667074,2.182349085605718,1.4851278556479983,2.1758872434821024,0.006461842123616,-1.0871978221058127,0.6733333333333333
pto,persistence_ma4,42,10.0,500,1.0,main,persistence_ma4,150,0.0064958367655469,0.0032461348073333,0.0024318517009349,-0.0005126178579644,0.9484758706546282,0.0990922668952525,0.9420140285310122,0.006461842123616,0.1466753928452777,0.5133333333333333
blackbox,linear,42,10.0,500,1.0,main,blackbox_linear,150,,,,,0.01652612668391,0.0151331656420266,0.010064284560294,0.006461842123616,1.0786251368159958,0.02
blackbox,mlp,42,10.0,500,1.0,main,blackbox_mlp,150,,,,,0.0220082685830577,0.0175394229297579,0.0155464264594417,0.006461842123616,1.073142994916848,0.02
dfl,linear,42,10.0,500,1.0,main,dfl_linear,150,0.0066719576654695,0.0030164928760291,0.0022706515607816,0.0018528881382919,0.0247394414097105,0.0161559801033778,0.0182775992860945,0.006461842123616,1.0704118220901953,0.0333333333333333
dfl,mlp,42,10.0,500,1.0,main,dfl_mlp,150,0.0059033666940577,0.002178671419844,0.0018731942209472,0.0008292061786889,0.0195518095569501,0.0155142440556171,0.0130899674333341,0.006461842123616,1.075599453942956,0.0266666666666666
pto,linear,43,10.0,500,1.0,main,linear,150,0.0076768598889625,0.0036464790402695,0.0016285113947985,2.715201022549333e-06,0.0671565222010145,0.0088572142449496,0.0594355659086714,0.0077209562923431,1.022687302115478,0.12
pto,mlp,43,10.0,500,1.0,main,mlp,150,0.0073877630065178,0.0019588544897153,0.0013437621231278,-0.0005633957802953,0.0669167053500164,0.0079443427041148,0.0591957490576733,0.0077209562923431,1.022927118966476,0.1266666666666666
pto,persistence,43,10.0,500,1.0,main,persistence,150,0.0100734517688395,0.0073215175735647,0.0043604875134951,-0.000286878389251,2.026581092948645,1.2150074893899858,2.018860136656302,0.0077209562923431,-0.9367372686321525,0.64
pto,persistence_ma4,43,10.0,500,1.0,main,persistence_ma4,150,0.007913031557994,0.0043571048038394,0.0030219932182679,-0.0002752292373495,0.7686461362493194,0.032633818141985,0.7609251799569762,0.0077209562923431,0.321197688067173,0.4866666666666667
blackbox,linear,43,10.0,500,1.0,main,blackbox_linear,150,,,,,0.0205221604050632,0.0135989889290296,0.01280120411272,0.0077209562923431,1.0693216639114291,0.02
blackbox,mlp,43,10.0,500,1.0,main,blackbox_mlp,150,,,,,0.0157403681080967,0.0149479903712151,0.0080194118157535,0.0077209562923431,1.0741034562083958,0.0066666666666666
dfl,linear,43,10.0,500,1.0,main,dfl_linear,150,0.0079747563672856,0.0037062444998777,0.0026770874244854,0.0021668090522895,0.0240120065928546,0.0162317753600126,0.0162910503005115,0.0077209562923431,1.065831817723638,0.02
dfl,mlp,43,10.0,500,1.0,main,dfl_mlp,150,0.0076639488192237,0.0031414848850878,0.0022685444790669,0.0015583264899736,0.0222101650490442,0.0140993701611304,0.0144892087567011,0.0077209562923431,1.067633659267448,0.0133333333333333
pto,linear,44,10.0,500,1.0,main,linear,150,0.0052084306029152,0.0019874666309567,0.0010839930180777,0.0002649953830431,0.0337631616456748,0.0086706983901512,0.0279325899951917,0.0058305716504831,1.0651603913306162,0.1133333333333333
pto,mlp,44,10.0,500,1.0,main,mlp,150,0.0049802077803934,0.0015552086186065,0.0010634474692817,0.0002393502622752,0.0280789759013326,0.009742106815398,0.0222484042508495,0.0058305716504831,1.0708445770749584,0.0533333333333333
pto,persistence,44,10.0,500,1.0,main,persistence,150,0.0072134041470049,0.005148630525053,0.0031164017043266,-0.0002379075377509,1.9816334689939965,1.4305101346502265,1.975802897343514,0.0058305716504831,-0.8827099160177057,0.6066666666666667
pto,persistence_ma4,44,10.0,500,1.0,main,persistence_ma4,150,0.0057729855162955,0.0030182556242329,0.0020769135340506,-0.0002050930797082,0.8114732433451108,0.0243315964565642,0.8056426716946279,0.0058305716504831,0.2874503096311802,0.4266666666666667
blackbox,linear,44,10.0,500,1.0,main,blackbox_linear,150,,,,,0.0162381714833883,0.0136264881485075,0.0104075998329051,0.0058305716504831,1.082685381492903,0.0133333333333333
blackbox,mlp,44,10.0,500,1.0,main,blackbox_mlp,150,,,,,0.0166692031753427,0.0147332223780028,0.0108386315248595,0.0058305716504831,1.0822543498009485,0.0066666666666666
dfl,linear,44,10.0,500,1.0,main,dfl_linear,150,0.0056745490131984,0.0026687032250442,0.001806149301982,0.0013930505041718,0.0193071184509149,0.0146628914073082,0.0134765468004317,0.0058305716504831,1.0796164345253765,0.04
dfl,mlp,44,10.0,500,1.0,main,dfl_mlp,150,0.0050870862121278,0.0017817913879749,0.0015616664748448,0.0009990152809212,0.015429110709244,0.0161250836983767,0.0095985390587609,0.0058305716504831,1.0834944422670474,0.0066666666666666
pto,linear,45,10.0,500,1.0,main,linear,150,0.0078749809527611,0.0019568749758375,0.0014468220694659,-0.0007183698598839,0.0348646925710347,0.0069917906421255,0.027012561007051,0.0078521315639836,1.0469878309043663,0.1133333333333333
pto,mlp,45,10.0,500,1.0,main,mlp,150,0.0078975940891184,0.0016724871522523,0.0012545429651324,-0.0004829111735569,0.0236960105167225,0.0073549502815942,0.0158438789527389,0.0078521315639836,1.0581565129586783,0.0733333333333333
pto,persistence,45,10.0,500,1.0,main,persistence,150,0.0117001706831362,0.0078111422569014,0.0050266023632769,0.0001199263560447,1.6867596662810016,0.4969558057949289,1.678907534717018,0.0078521315639836,-0.6049071428056011,0.5933333333333334
pto,persistence_ma4,45,10.0,500,1.0,main,persistence_ma4,150,0.0087422967154596,0.0040902532656831,0.0029189145429303,6.54122620384905e-05,0.6075898304184318,0.0190369135305839,0.5997376988544482,0.0078521315639836,0.474262693056969,0.3866666666666666
blackbox,linear,45,10.0,500,1.0,main,blackbox_linear,150,,,,,0.0199032383778267,0.0109994117080686,0.012051106813843,0.0078521315639836,1.0619492850975742,0.0333333333333333
blackbox,mlp,45,10.0,500,1.0,main,blackbox_mlp,150,,,,,0.011059630198205,0.0097908393985143,0.0032074986342213,0.0078521315639836,1.070792893277196,0.0133333333333333
dfl,linear,45,10.0,500,1.0,main,dfl_linear,150,0.0082311818621966,0.0030173049954524,0.0022937620803141,0.0016654134018734,0.0138242224982139,0.0123205276592064,0.0059720909342302,0.0078521315639836,1.068028300977187,0.0133333333333333
dfl,mlp,45,10.0,500,1.0,main,dfl_mlp,150,0.0079344338553155,0.0017928674352013,0.001498375832742,0.0001233566757368,0.012165534555316,0.0093765182521101,0.0043134029913324,0.0078521315639836,1.0696869889200846,0.02
pto,linear,46,10.0,500,1.0,main,linear,150,0.0046413395773173,0.0011669006653034,0.0007980634288596,0.0001229963926989,0.0466537176674052,0.0093121780645324,0.0395805396634998,0.0070731780039054,1.0554899113470726,0.08
pto,mlp,46,10.0,500,1.0,main,mlp,150,0.0046162289452559,0.0012020400951017,0.0008022528237332,0.0001621170178601,0.03622273688247,0.0087244825562977,0.0291495588785645,0.0070731780039054,1.065920892132008,0.0666666666666666
pto,persistence,46,10.0,500,1.0,main,persistence,150,0.0063590588029267,0.0046488523637924,0.0027689170136199,-0.0001905106263762,1.9856233192884536,1.429086380099858,1.978550141284548,0.0070731780039054,-0.8834796902739755,0.6733333333333333
pto,persistence_ma4,46,10.0,500,1.0,main,persistence_ma4,150,0.005304299695959,0.002869890795933,0.0019397274441961,8.047581186178098e-06,0.8454125748054143,0.082468588712693,0.8383393968015088,0.0070731780039054,0.2567310542090638,0.5333333333333333
blackbox,linear,46,10.0,500,1.0,main,blackbox_linear,150,,,,,0.0282914752376776,0.0153764669617786,0.0212182972337721,0.0070731780039054,1.0738521537768002,0.0333333333333333
blackbox,mlp,46,10.0,500,1.0,main,blackbox_mlp,150,,,,,0.0212923397015562,0.0173295900631088,0.0142191616976508,0.0070731780039054,1.0808512893129216,0.0133333333333333
dfl,linear,46,10.0,500,1.0,main,dfl_linear,150,0.0057277254765238,0.002926564742766,0.0024016223111257,0.0023116980937389,0.0224080382906377,0.0183747561532779,0.0153348602867322,0.0070731780039054,1.0797355907238402,0.0133333333333333
dfl,mlp,46,10.0,500,1.0,main,dfl_mlp,150,0.0050124455577661,0.0021374390291572,0.0018973673433863,0.0016169633955775,0.0224285507649452,0.018720744015323,0.0153553727610398,0.0070731780039054,1.0797150782495328,0.02
pto,linear,42,10.0,500,0.03,main,linear,150,0.0020597106925764,0.0018233938768459,0.0012169425462372,-0.000266074054616,0.2562575790652131,0.0122007908036358,0.2557234159146751,0.000534163150538,0.837511340973991,0.4733333333333333
pto,persistence,42,10.0,500,0.03,main,persistence,150,0.0019754026530586,0.0017571971441899,0.0011893081593076,-7.195913992865195e-05,0.3103574418861166,0.0218561055686445,0.3098232787355785,0.000534163150538,0.7834114781530875,0.5066666666666667
pto,persistence_ma4,42,10.0,500,0.03,main,persistence_ma4,150,0.0020727602347219,0.0018643791143738,0.0013701538375664,-7.791002466344527e-05,0.2994229249057058,0.0174514557243627,0.2988887617551678,0.000534163150538,0.7943459951334982,0.48
blackbox,linear,42,10.0,500,0.03,main,blackbox_linear,150,,,,,0.0202362115270202,0.0129632388456382,0.0197020483764822,0.000534163150538,1.073532708512184,0.0333333333333333
blackbox,mlp,42,10.0,500,0.03,main,blackbox_mlp,150,,,,,0.0194560671688348,0.0160450753065658,0.0189219040182967,0.000534163150538,1.0743128528703694,0.0466666666666666
dfl,linear,42,10.0,500,0.03,main,dfl_linear,150,0.0052245655133259,0.005079173922782,0.0036706041890732,0.0035365749229157,0.0268771605947765,0.0127774444881724,0.0263429974442385,0.000534163150538,1.0668917594444276,0.0533333333333333
dfl,mlp,42,10.0,500,0.03,main,dfl_mlp,150,0.0045590067146095,0.0044084035851742,0.0037702610781158,0.0037205084044897,0.0173767686760546,0.014417841645847,0.0168426055255166,0.000534163150538,1.0763921513631494,0.0133333333333333
pto,linear,43,10.0,500,0.03,main,linear,150,0.0025269709617776,0.0025114949820014,0.0013815506293435,-0.0001262064387725,0.2071828327964832,0.0101910311487655,0.2065867768635193,0.0005960559329639,0.8815389309102882,0.4533333333333333
pto,mlp,43,10.0,500,0.03,main,mlp,150,0.0019178616059193,0.001827139674267,0.0012177462194886,-0.0002846406036381,0.2190779678233538,0.0100971785898095,0.2184819118903899,0.0005960559329639,0.8696437958834177,0.4733333333333333
pto,persistence,43,10.0,500,0.03,main,persistence,150,0.0018293209550733,0.0015942883845251,0.0011758277343176,-6.930225460807492e-05,0.2598576460774892,0.0094535545223608,0.2592615901445252,0.0005960559329639,0.8288641176292821,0.4666666666666667
pto,persistence_ma4,43,10.0,500,0.03,main,persistence_ma4,150,0.0019590177749413,0.0018520489204529,0.0013399806286317,-4.385268920912123e-05,0.2102729720119396,0.0157602535459038,0.2096769160789757,0.0005960559329639,0.8784487916948319,0.48
blackbox,linear,43,10.0,500,0.03,main,blackbox_linear,150,,,,,0.0129014729974401,0.0115145844323895,0.0123054170644761,0.0005960559329639,1.0758202907093313,0.0133333333333333
blackbox,mlp,43,10.0,500,0.03,main,blackbox_mlp,150,,,,,0.0128150899492602,0.0110381371445742,0.0122190340162963,0.0005960559329639,1.0759066737575111,0.0066666666666666
dfl,linear,43,10.0,500,0.03,main,dfl_linear,150,0.0050492099629598,0.0049117366606168,0.0036644358924942,0.0035173729751865,0.0222169046450386,0.011229260748242,0.0216208487120747,0.0005960559329639,1.066504859061733,0.04
dfl,mlp,43,10.0,500,0.03,main,dfl_mlp,150,0.005979421486291,0.0058168628965948,0.0043062402650901,0.004265350523155,0.0147700444746207,0.0113414188714191,0.0141739885416568,0.0005960559329639,1.0739517192321508,0.0133333333333333
pto,linear,44,10.0,500,0.03,main,linear,150,0.0018067700718449,0.001682093330257,0.0009808198434362,9.72927751977971e-06,0.170601029224742,0.0074784607007321,0.1701201592876107,0.0004808699371313,0.927618874048644,0.44
pto,mlp,44,10.0,500,0.03,main,mlp,150,0.0015312316350152,0.0014032186832509,0.0008669277507799,-4.426747472929723e-05,0.153642270412075,0.0064749475340396,0.1531614004749437,0.0004808699371313,0.9445776328613112,0.42
pto,persistence,44,10.0,500,0.03,main,persistence,150,0.0017191525846102,0.0015521942671028,0.000932041737247,-2.9026824895210667e-05,0.2431416892040772,0.0106609578097229,0.2426608192669458,0.0004808699371313,0.8550782140693091,0.4666666666666667
pto,persistence_ma4,44,10.0,500,0.03,main,persistence_ma4,150,0.0018038187699143,0.0016874010515073,0.0010631176115581,-2.7907149882815095e-05,0.2064723912843858,0.025629980831764,0.2059915213472545,0.0004808699371313,0.8917475119890005,0.5266666666666666
blackbox,linear,44,10.0,500,0.03,main,blackbox_linear,150,,,,,0.0189535315362119,0.0122464094794589,0.0184726615990806,0.0004808699371313,1.0792663717371742,0.0333333333333333
blackbox,mlp,44,10.0,500,0.03,main,blackbox_mlp,150,,,,,0.016401103340327,0.0125640898154807,0.0159202334031957,0.0004808699371313,1.081818799933059,0.02
dfl,linear,44,10.0,500,0.03,main,dfl_linear,150,0.0049764511129887,0.0048523743577292,0.0029187530170728,0.0027337883479802,0.0380337633369862,0.0106425852670908,0.0375528933998548,0.0004808699371313,1.0601861399364,0.0533333333333333
dfl,mlp,44,10.0,500,0.03,main,dfl_mlp,150,0.0042458853085271,0.0041746597378793,0.0030544201531864,0.0029662578928814,0.0201732937611256,0.0141800560800978,0.0196924238239943,0.0004808699371313,1.0780466095122607,0.0333333333333333
pto,linear,45,10.0,500,0.03,main,linear,150,0.0021363619433438,0.0017295609408699,0.0012730939002543,-0.0006235217826053,0.2523876167753945,0.110533049995259,0.2517688342281527,0.0006187825472418,0.8290310065246779,0.5666666666666667
pto,mlp,45,10.0,500,0.03,main,mlp,150,0.0017982429400159,0.0013497517290321,0.0010080391079201,-0.0003194716088396,0.1610363938064202,0.0084590702690066,0.1604176112591783,0.0006187825472418,0.9203822294936522,0.4866666666666667
pto,persistence,45,10.0,500,0.03,main,persistence,150,0.0020921983031858,0.0016186230860378,0.0012270397591349,4.180495259518296e-05,0.1845453607203583,0.0075581651347202,0.1839265781731164,0.0006187825472418,0.8968732625797141,0.46
pto,persistence_ma4,45,10.0,500,0.03,main,persistence_ma4,150,0.0021820892044226,0.0017343793872184,0.0012655216509793,2.982415622813812e-06,0.1744914112994312,0.009097422372335,0.1738726287521894,0.0006187825472418,0.9069272120006412,0.4733333333333333
blackbox,linear,45,10.0,500,0.03,main,blackbox_linear,150,,,,,0.0192904167422236,0.008964291415395,0.0186716341949817,0.0006187825472418,1.0621282065578486,0.0333333333333333
blackbox,mlp,45,10.0,500,0.03,main,blackbox_mlp,150,,,,,0.0109883009037327,0.0081544658228034,0.0103695183564908,0.0006187825472418,1.0704303223963398,0.02
dfl,linear,45,10.0,500,0.03,main,dfl_linear,150,0.0077856137156786,0.0077870601535416,0.0050248535834764,0.0049507865981896,0.0149110064266349,0.0084313680046335,0.014292223879393,0.0006187825472418,1.0665076168734375,0.04
dfl,mlp,45,10.0,500,0.03,main,dfl_mlp,150,0.0043543263782298,0.0042476616836712,0.0033900817995249,0.0033555876518055,0.0094285508100973,0.0073036962841106,0.0088097682628554,0.0006187825472418,1.071990072489975,0.02
pto,linear,46,10.0,500,0.03,main,linear,150,0.0012655603753595,0.0010920687736985,0.0007501966715207,9.638177172774562e-05,0.1121248256267427,0.0071169461146943,0.1116086678967022,0.0005161577300404,0.9892356546767458,0.2866666666666667
pto,mlp,46,10.0,500,0.03,main,mlp,150,0.0012677539547335,0.0010995601061793,0.0007157982221949,0.0001059847545114,0.1241331500981331,0.006624650767507,0.1236169923680927,0.0005161577300404,0.9772273302053556,0.3466666666666667
pto,persistence,46,10.0,500,0.03,main,persistence,150,0.0013359560432334,0.0011731225569333,0.0007903687374856,2.5682355897755493e-05,0.2511581260200345,0.0082018763419382,0.2506419682899941,0.0005161577300404,0.850202354283454,0.42
pto,persistence_ma4,46,10.0,500,0.03,main,persistence_ma4,150,0.00142312969114,0.0013096731147315,0.000851366157998,0.0001355546709638,0.1715572695150707,0.0087335384579263,0.1710411117850303,0.0005161577300404,0.929803210788418,0.4066666666666667
blackbox,linear,46,10.0,500,0.03,main,blackbox_linear,150,,,,,0.0182088608237997,0.016792813408507,0.0176927030937592,0.0005161577300404,1.0831516194796889,0.0133333333333333
blackbox,mlp,46,10.0,500,0.03,main,blackbox_mlp,150,,,,,0.0158354909718745,0.0136225249060768,0.015319333241834,0.0005161577300404,1.085524989331614,0.0133333333333333
dfl,linear,46,10.0,500,0.03,main,dfl_linear,150,0.0036512844066616,0.0035049105683323,0.002714254536271,0.0026787318159285,0.0165745440755008,0.0126316610933874,0.0160583863454603,0.0005161577300404,1.0847859362279877,0.0133333333333333
dfl,mlp,46,10.0,500,0.03,main,dfl_mlp,150,0.0034496297587466,0.0033340706725947,0.003019324297107,0.0029776692949626,0.0183380357367132,0.0152024928130252,0.0178218780066727,0.0005161577300404,1.083022444566775,0.02
pto,mlp,42,10.0,500,0.03,main,mlp,150,0.0018693932635061876,0.0016284006834330338,0.0011284629588047136,-0.0003594374123238864,0.23897312856069036,0.010840864452961507,0.23843896541015236,0.0005341631505380443,0.8547957914785138,0.47333333333333333
